Butterfly File,Pixel Number 0,Pixel Number 1,Pixel Number 2,Pixel Number 3,Pixel Number 4,Pixel Number 5,Pixel Number 6,Pixel Number 7,Pixel Number 8,Pixel Number 9,Pixel Number 10,Pixel Number 11,Pixel Number 12,Pixel Number 13,Pixel Number 14,Pixel Number 15,Pixel Number 16,Pixel Number 17,Pixel Number 18,Pixel Number 19,Pixel Number 20,Pixel Number 21,Pixel Number 22,Pixel Number 23,Pixel Number 24,Pixel Number 25,Pixel Number 26,Pixel Number 27,Pixel Number 28,Pixel Number 29,Pixel Number 30,Pixel Number 31,Pixel Number 32,Pixel Number 33,Pixel Number 34,Pixel Number 35,Pixel Number 36,Pixel Number 37,Pixel Number 38,Pixel Number 39,Pixel Number 40,Pixel Number 41,Pixel Number 42,Pixel Number 43,Pixel Number 44,Pixel Number 45,Pixel Number 46,Pixel Number 47,Pixel Number 48,Pixel Number 49,Pixel Number 50,Pixel Number 51,Pixel Number 52,Pixel Number 53,Pixel Number 54,Pixel Number 55,Pixel Number 56,Pixel Number 57,Pixel Number 58,Pixel Number 59,Pixel Number 60,Pixel Number 61,Pixel Number 62,Pixel Number 63,Pixel Number 64,Pixel Number 65,Pixel Number 66,Pixel Number 67,Pixel Number 68,Pixel Number 69,Pixel Number 70,Pixel Number 71,Pixel Number 72,Pixel Number 73,Pixel Number 74,Pixel Number 75,Pixel Number 76,Pixel Number 77,Pixel Number 78,Pixel Number 79,Pixel Number 80,Pixel Number 81,Pixel Number 82,Pixel Number 83,Pixel Number 84,Pixel Number 85,Pixel Number 86,Pixel Number 87,Pixel Number 88,Pixel Number 89,Pixel Number 90,Pixel Number 91,Pixel Number 92,Pixel Number 93,Pixel Number 94,Pixel Number 95,Pixel Number 96,Pixel Number 97,Pixel Number 98,Pixel Number 99
0050004.png,0.18517186449249168,0.11604881714154701,0.011587653890350578,0.0001722715132430894,3.570760393770531e-07,9.880992131509028e-11,3.610362876617176e-15,3.450694159751655e-19,8.427093841976695e-22,4.467394022463162e-25,0.1691292418952179,0.10599476611201712,0.01058374154831424,0.000157347377669585,3.267106082299337e-07,1.5354708075330594e-10,1.384878692383966e-12,1.3428746186086872e-14,4.6562190986009034e-17,2.563047035226135e-20,0.024850230161875108,0.015573870193636694,0.0015554637732725905,2.4733233238999324e-05,1.1514422764423957e-06,1.337910275225074e-07,4.648405609810129e-09,8.054167046910737e-11,3.128157481542217e-13,1.7382415918346228e-16,0.0005631409198642983,0.00035742374507812273,0.00013755388214154753,0.00042287103295791294,0.00030268410144558864,4.643517732252826e-05,2.9927836193735017e-06,6.965577929238774e-08,2.8001408258044335e-10,1.560002582043666e-13,0.001583056875218266,0.0013239115310829314,0.004310516343393739,0.016567210666252535,0.013470933642416713,0.00317824083934842,0.00032901064318483696,8.505784886175719e-06,3.4501499707326294e-08,1.923958602843331e-11,0.03758394382563796,0.032922254419924274,0.04125045227897476,0.11642916395538194,0.12082987905846462,0.045186309883163016,0.005810117368139916,0.00015408268656506169,6.291013416511649e-07,3.612304276951072e-10,0.2113827528860718,0.2184379384324185,0.14828044728962717,0.1984155374950151,0.2667970657608251,0.13317692919420077,0.01832122662767544,0.0005155487720779257,2.6579070743327315e-06,2.759869126246015e-09,0.6694648607265354,0.6477732022477732,0.27021992999769184,0.1449507422732968,0.19965931857792898,0.12805137325041682,0.024193837762354203,0.0012712473378096163,1.5156952646092178e-05,3.1437696281722406e-08,4.307155819733361,3.0741166185661832,0.6284294067959793,0.19815961729272993,0.15781084206732582,0.11292923231795407,0.0331638633812999,0.0026392393297964035,4.1776786332495144e-05,1.342721513985732e-07,11.967904634977709,8.05791178196109,1.2389279308966366,0.23496433608379025,0.09412961940572792,0.046059649899458356,0.014515468520201495,0.0014950529245599175,4.3971758722767064e-05,3.379720515097623e-07
0050009.png,0.10918609059147233,0.1489399762294046,0.158062947633331,0.13087469667358362,0.0848411451522734,0.04324428103163928,0.017418589153911927,0.005576753345801293,0.001428473521107235,0.0002949291591821029,0.15947020660648348,0.22142415543476088,0.24018740617396636,0.20432164496942123,0.13693587141393287,0.07269466973124293,0.030755899409952856,0.01044111934448553,0.002866204172520543,0.0006422810045473599,0.21663238609550617,0.30617523814318404,0.33958619267204854,0.2970260181727659,0.2060678276834175,0.11414199582141656,0.05084663574966537,0.018366600688592877,0.005433389316110758,0.0013336387091158071,0.31693280206358754,0.44978766034445355,0.502495700296551,0.44471610265269923,0.3141414571736211,0.17865724184166695,0.08261075146725777,0.03141453018988313,0.009961014393973417,0.002677064917531534,0.5601667246015016,0.7807812530373265,0.8559958700917534,0.7440048029393319,0.5179452462424387,0.29250957307198716,0.1360852313349069,0.05308967511978338,0.017703753586482032,0.0051345472729851654,1.1070224523168557,1.506524257351985,1.6052483291820892,1.3502867393744578,0.9074843475661987,0.49564820160759815,0.22509005950222377,0.08738222160773602,0.02981054277316315,0.00910066951444575,2.065186674880387,2.7647753707902316,2.884383725597281,2.3620148616868155,1.53608515794405,0.8082333399865252,0.3539550236080581,0.13403627038967508,0.04566681813343535,0.014326183480795078,3.2573426490604263,4.321033995245445,4.452423719366653,3.585226506581964,2.279623580005874,1.1653830767172388,0.4937570222154345,0.18147601799608085,0.0609839188994433,0.0193638705485719,4.13213717381061,5.453882695885786,5.580415078330855,4.449269521449129,2.789715793538113,1.398883847999422,0.5783003162601906,0.20719411208248067,0.068563170020824,0.02191228785909737,4.125786866419769,5.429478173586679,5.532612112977612,4.385274905813403,2.7262657050346575,1.350486932759386,0.5492445665375383,0.1932919803657278,0.06327796575650824,0.020370090504402753
0090054.png,0.34296985777533084,0.04216812742329053,4.9676373313382774e-05,3.1303874638385753e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.28234704181335457,0.03471455513322096,4.089565521596796e-05,2.577065068859253e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0033912573508297645,0.00041695492724214004,4.911958364339794e-07,3.0953480314948168e-12,3.1842623773728735e-16,4.030903322162452e-17,4.919062715959162e-20,3.218105315165967e-25,0.0,0.0,2.668764991099034e-07,3.281245266228739e-08,3.942098529250347e-11,5.209701542509118e-10,3.528539667109377e-09,4.466718059291275e-10,5.450903807927067e-13,3.566041648511101e-18,0.0,0.0,1.0006063657601378e-13,3.306373702885218e-13,3.989874315518828e-08,2.7131882414977458e-05,0.00018376478446216493,2.3262469997718657e-05,2.8388065825778383e-08,1.8571787105870519e-13,0.0,0.0,3.948874414457158e-09,5.810759562475638e-10,1.1977337509285686e-05,0.008144810383677788,0.05516496429365034,0.006983238549007595,8.521908276540801e-06,5.575126788101003e-11,0.0,0.0,0.000154402129594424,1.89842578488501e-05,4.1576811221131254e-05,0.028257769207991845,0.19139043831325675,0.024227788485932746,2.9566080232199968e-05,1.9342457178920845e-10,0.0,0.0,0.04831112348565798,0.005955575253065228,1.4027989533255642e-05,0.0017781141644987466,0.012042251730180665,0.0015244080609856864,1.8602924102578781e-06,1.2170239004660592e-11,0.0,0.0,1.092526842872045,0.14755718252235409,0.003454535239930082,0.00010103485905876261,6.3901905542138e-06,8.057533007626104e-07,9.83290977328879e-10,6.432798488684839e-15,0.0,0.0,11.439983084031235,1.5789168951948402,0.027659349118064013,0.0007068788021287976,1.7606495053433714e-07,2.396864091147487e-12,2.6584116985744576e-15,1.7391623793139038e-20,0.0,0.0
0090053.png,0.24348534267976257,0.15073047816172525,0.01466737668102422,0.00021978103170590125,3.731674447453949e-07,5.605757270861085e-11,6.729074326641017e-16,0.0,0.0,0.0,0.3192729701581591,0.3253760708441182,0.052957172795662213,0.001036222994479958,1.9060459908416551e-06,2.9167896302800975e-10,3.518596284766397e-15,3.5606358144737013e-28,0.0,0.0,0.0899384427212851,0.14249881144710672,0.028341565567549565,0.0005896503046489764,1.1008641513549165e-06,1.6902688418905378e-10,2.042805095825874e-15,3.6183209631768267e-23,0.0,0.0,0.0045613680363232705,0.008377367551111087,0.0017703031322165246,4.022182067070596e-05,1.0710954931003802e-07,6.468862171285541e-11,1.2153644454701415e-14,2.8923224939172283e-19,0.0,0.0,0.0009574620027951396,0.006206716988494948,0.005224386493178368,0.000553282043708061,8.777125176269174e-06,2.323209331183333e-08,7.138384651113813e-12,1.8882643776698426e-16,1.0663411006425871e-28,0.0,0.021363266245714455,0.07978128609890843,0.07300192985313914,0.011645250302729575,0.00033360443637790325,1.2123834793703306e-06,4.0355196236145813e-10,1.086741063550285e-14,5.391125116117611e-24,0.0,0.14502982549442556,0.21065909436363092,0.18978788051643755,0.04694869299601092,0.0017770100014605653,6.96970741907745e-06,2.3540697667383163e-09,6.460245400790903e-14,2.1572018927594928e-20,0.0,0.35736154430180667,0.3359453543816031,0.19034160536652495,0.0446046214016579,0.0016676121956781223,7.08257213733127e-06,4.307904088085153e-09,5.123028155857968e-13,7.164478237622753e-18,0.0,3.0641884477539634,1.674760795921528,0.2030759906521865,0.028401328582249762,0.0018777447646459071,3.222299398132679e-05,7.151194463899841e-08,1.3932306873834225e-11,2.1592208367539278e-16,0.0,11.451204118607071,5.9887125724735375,0.4484152188280472,0.026582257701924142,0.003684460288299352,9.300777410437293e-05,2.206028116699033e-07,4.334220167256194e-11,6.724675339563335e-16,0.0
0090215.png,0.26907053393776054,0.08504456013267059,0.0014152570660239604,9.511949429670226e-07,2.242269772105045e-11,0.0,0.0,0.0,0.0,0.0,0.23432903323443285,0.07406388676638218,0.001232523737200842,8.283797862998325e-07,1.952755287837299e-11,0.0,0.0,0.0,0.0,0.0,0.011805031342043306,0.003731191532413473,6.209210206721503e-05,4.174673840948279e-08,4.406482560951603e-12,4.0939401852140153e-14,1.936525094465851e-17,3.183900143332601e-22,0.0,0.0,2.61448397339748e-05,8.26563275928779e-06,2.910025653627173e-07,5.830078983405506e-07,1.3656255836447874e-07,1.6334330869215093e-09,7.726503123760133e-13,1.2703380128407358e-17,0.0,0.0,3.824575105507904e-09,2.9279551315546157e-06,0.00021513885682166822,0.000817063431538937,0.00019141758265156503,2.2895574210622426e-06,1.0830118334661703e-09,1.7806150112534625e-14,2.523258754070517e-25,0.0,2.82347276719664e-06,0.00016719868017183207,0.012224831670848773,0.04642793182007946,0.010876912269908605,0.00013010042914838948,6.154910572856951e-08,1.0148083285617757e-12,3.411529046628982e-20,1.994216350689745e-27,0.0021657671820602352,0.0011847441048503985,0.03677500024705403,0.13963218020439824,0.032739260583826306,0.0003962628116206759,2.274025535798684e-07,1.7014898102707635e-11,1.9650808086857457e-16,3.9671931757169955e-22,0.09536915421512031,0.03042501171188463,0.00737092710140671,0.02768985300152113,0.011182132410568825,0.0009483779079563945,7.54572068999045e-06,3.384778696064397e-09,3.025206929778694e-13,2.677636226084744e-18,1.5476307687069153,0.5094030753231951,0.0122664446823328,0.015975549886396424,0.042799548152932854,0.00749970208830953,9.467828157471994e-05,2.651302039094747e-07,6.959870832058532e-11,6.745736210903371e-16,8.485171530971586,2.812201564941969,0.07144328901945149,0.010277178884139562,0.022637266387713118,0.00624876479270056,0.0004183154667141299,2.859991459245872e-06,8.06817428570471e-10,7.844287180960792e-15
0100037.png,0.10140516197797156,0.10325306154871713,0.038932620630189395,0.005405204970558382,0.0002736780008282394,4.999292168452417e-06,3.261908862250345e-08,7.53932181615821e-11,6.134630230798654e-14,2.5630338076604e-23,0.09649613423064862,0.09825458023912863,0.03704789635387628,0.005143541429678816,0.0002604296934581486,4.7573045528597255e-06,3.1040632549103986e-08,7.17485627252098e-11,5.83916658078366e-14,1.746638816734552e-20,0.03399677200267881,0.034616992112229274,0.013053554709809706,0.0018126859546476442,9.184806670964567e-05,1.6820083284937652e-06,1.1070554347827183e-08,2.639672065934297e-11,2.4223191934340958e-14,5.563066501238028e-18,0.004439539487714272,0.004573251157842307,0.0017896197326458176,0.00027845573428375754,1.9211077194707443e-05,6.727357646391169e-07,1.197960199470927e-08,1.00073421042877e-10,4.16543233683399e-13,9.72523625234116e-16,0.0013847765395638098,0.002873927794248733,0.0028865802804336474,0.0012305526703979177,0.0002049799370169119,1.3040522260411784e-05,3.3156642191610243e-07,3.935691204159356e-09,2.5728152989925497e-11,8.473580521241502e-14,0.02076458600792582,0.036550820984261614,0.032605494846913656,0.013225258761251607,0.002211164134919393,0.0001522718697719157,4.91960928962077e-06,8.789781842889455e-08,8.087038780291479e-10,3.14416975268827e-12,0.22274086412163133,0.2932469032015613,0.18969903375632904,0.06333509487728271,0.010360177915639621,0.0008543282310487554,4.0151670518012914e-05,1.0125288453702173e-06,1.121204935691136e-08,4.883304731540406e-11,1.5719673325373131,1.744686115884981,0.8162283074251541,0.18835668575663558,0.02666584233527551,0.002703055101285142,0.00017408577344328995,5.392837412847404e-06,6.8929416833495e-08,3.491404067667707e-10,5.775149303369284,6.099378767128851,2.5090733172313935,0.44437368233409075,0.04746993510254788,0.004886254519129726,0.00037226191005049566,1.3588545282199315e-05,2.0618122307260258e-07,1.2445842882976918e-09,9.003750881236117,9.396341810603854,3.743941318644161,0.6061892008228946,0.05287693335889815,0.004787403251274224,0.0004015471758054555,1.724044167535141e-05,3.061840550138958e-07,2.0938147562394818e-09
0060039.png,0.27352950440599444,0.08269529794343204,0.0012219390448326994,6.667337855053976e-07,1.1627629210033169e-11,0.0,0.0,0.0,0.0,0.0,0.23753079694327653,0.07181192415283329,0.0010611219282087945,5.789862002984351e-07,1.0097430457060672e-11,8.795855887100294e-20,2.736984352793097e-24,3.0152114849622455e-30,0.0,0.0,0.011183792979827401,0.003381160557148503,4.9963838890706e-05,2.8453271469428614e-08,3.026532161450411e-11,2.8536656230463385e-14,8.879679542994693e-19,9.782340082981797e-25,0.0,0.0,2.1298804360929742e-05,9.326960010509019e-06,2.464288677642513e-05,1.1937506360768027e-05,2.9819856463885225e-07,2.8565349409529307e-10,8.888607927354707e-15,9.79217607895196e-21,0.0,0.0,5.102478319136134e-06,0.000979906677617751,0.008316717027177357,0.004044370866754739,0.0001010287064349955,9.677847903197187e-08,3.0114330698818018e-12,3.317605862272465e-18,5.0292695895049885e-29,0.0,7.346790386973885e-05,0.013930030546821875,0.11821225864944768,0.057485846608150065,0.00143600811775967,1.3757788050212903e-06,4.29888320590164e-11,5.300702751003365e-17,6.0856511665710985e-24,0.0,0.0007545025263843539,0.012368390914104964,0.09387349171089776,0.045634543688530205,0.0011669750996341165,1.8127328039751807e-06,7.368685512429711e-10,2.2274862076483606e-14,2.312547146385776e-20,0.0,0.028715153351983186,0.04080531851482702,0.009078028300349539,0.009738658463315671,0.0038805672294657443,9.720549769847048e-05,9.457685933334568e-08,2.9919217420779607e-12,3.1113945882593565e-18,0.0,1.0654000119298745,0.39599948924806944,0.02025790830598272,0.04794288084277607,0.023567756498733057,0.0005975440007165339,5.816545244391486e-07,1.8400806814806006e-11,1.9135594505497306e-17,0.0,7.490231913613524,2.431252312589557,0.06107356506427899,0.017802519369856055,0.008391774207032444,0.0002127154830206605,2.0705887584800484e-07,6.55036660093142e-12,6.811938216506914e-18,0.0
0070104.png,0.14265198117346348,0.1168467356562265,0.023847649743320248,0.0013185488275250371,7.520934462991273e-05,6.385228840846076e-06,1.562481657666746e-07,8.912577009186657e-10,1.1518309451865059e-12,3.318750971658805e-16,0.13315857829339306,0.10954963296542718,0.02560684379478009,0.0068535902171166785,0.0024258712805418107,0.0002486333483422531,6.116981711079218e-06,3.489654200782924e-08,4.5099235607900275e-11,1.2994366284411914e-14,0.034304440214274964,0.03268840414152002,0.03779820861038936,0.05419420315017189,0.022589899021238407,0.002326809219500124,5.725247953528171e-05,3.2661856159935767e-07,4.2211198282393204e-10,1.2162240985021806e-13,0.05695904517179882,0.05722719595207299,0.08337669677913519,0.12462588266951052,0.052021374743784175,0.005358523723384719,0.00013184966680915357,7.521865487552221e-07,9.721031481737355e-10,2.800904154575576e-13,0.23340695166828834,0.1973143964190585,0.08144954869240717,0.07333157577750042,0.02992851589540048,0.003080467262407836,7.579083759499169e-05,4.3236182896343433e-07,5.587576964736745e-10,1.6099285901269819e-13,0.317623083384012,0.26359163749517056,0.06304446903836473,0.015263664215899234,0.004854779942875583,0.00047987629432625343,1.1609442409517322e-05,6.565646254023727e-08,8.526108542513329e-11,2.6352813001065345e-14,0.3324647014453037,0.2963171245799811,0.09435234223046879,0.028738560037225067,0.006605596157361827,0.0005192508675017616,1.1597456748714392e-05,8.467652683845482e-08,2.961217972838014e-10,4.533561657272751e-13,0.9386250845974232,0.8420844335720504,0.2639353474991752,0.0799148198549687,0.020172913683649766,0.0019654298159277584,7.7859020448591e-05,1.4674932058771652e-06,1.0250573364815163e-08,2.0631040361236362e-11,5.400215670536655,4.555561196495001,1.0503520030231621,0.13355582958197157,0.03264902413828679,0.005805534990160401,0.0004660391626730769,1.3208400295858802e-05,1.1072197430998624e-07,2.4824143890945714e-10,11.595250167667752,9.654958638941336,2.0945242348793514,0.18667916514899743,0.04386595891914197,0.01080870884423266,0.0010711969385807732,3.460679693513608e-05,3.2109919647440206e-07,7.742471957351207e-10
0050052.png,0.13709877302469387,0.19496058120559345,0.1874183017053891,0.12217388982901366,0.054245703926784614,0.016536319757929182,0.003520600737708378,0.0005451726884936065,6.830880018608289e-05,8.999936593840896e-06,0.19802860565137714,0.2846533219444206,0.2784005270726831,0.18662697899146616,0.08678792783229401,0.028628492708233273,0.006995429137597727,0.0013786942350541085,0.0002590043497229842,5.794473152105625e-05,0.22674078875518433,0.3335184060230783,0.33786099108058926,0.23925957248836072,0.12142502897041305,0.046044523924438176,0.013931218114792948,0.0037241818055139117,0.0010327784535495593,0.00032831186490979815,0.23808111678780836,0.3596745440139849,0.3804446152180915,0.28885468876121634,0.1635503094505229,0.07281617238470324,0.027266051545906927,0.009521332818936152,0.003566420898231512,0.0014122865683728492,0.30615846009349396,0.4610029223505936,0.49206527501747355,0.38536587862404853,0.23235875816574214,0.11429667399018811,0.04931354927064933,0.021051482035573214,0.009813431459837997,0.004438335356784036,0.6134698679093623,0.8844984735297012,0.8981199187358654,0.6673207787520025,0.384203582534823,0.18495913676394488,0.08276058619346914,0.039786402147104126,0.021151709944845623,0.010232670734788035,1.4779009312571842,2.054858554641577,1.9805346051159773,1.3672320544582677,0.7155354938608999,0.3120539352999937,0.13216916299601617,0.06491237039064311,0.03602850415960803,0.017761978857099004,3.02742115850745,4.127325617219625,3.8584099366869604,2.5393527517022263,1.237512878379064,0.49247146896769645,0.19149752617135488,0.08971464979754258,0.04889341467253034,0.02386797928273852,4.550361396318991,6.13446150941129,5.636641656531006,3.609798146469491,1.685694940173784,0.6307975748316117,0.22772740326362548,0.09981129187125486,0.05219592932228599,0.02498072225522759,4.761964723121409,6.374419098755628,5.796381110924959,3.653204347287586,1.6636632961920959,0.5989566440017363,0.20480091954217328,0.08458560020480091,0.04245109383415751,0.019931429704100733
0040133.png,0.08000658731591624,0.09033612469808822,0.046983740955058806,0.011502859688341943,0.001398599875964152,9.306277024305667e-05,3.667834334964157e-06,8.230860763704713e-08,9.412122922013263e-10,5.0577649643362764e-12,0.07911209317964894,0.09388737304371436,0.05553549093651182,0.01802473035870432,0.003473075908513136,0.0003839938335407068,2.1900483775329238e-05,5.941193464935698e-07,7.395194638414417e-09,4.220152416662037e-11,0.043380904264108046,0.06758788156054449,0.06250665724560193,0.03337871413410723,0.009298427770495317,0.0012479625306088056,7.786560358393255e-05,2.259797335366968e-06,3.202732207350204e-08,2.503345603564508e-10,0.029909469109173956,0.06494962761259829,0.07971703531915005,0.050081879181138385,0.015153687207326585,0.00218747009699979,0.00015833891682580226,6.492915473475017e-06,1.6739281874274807e-07,2.541992855621568e-09,0.0483484562722364,0.078643276206722,0.07736449356473589,0.04540888675824208,0.015456519396394256,0.003215434122564308,0.0004263605446624929,3.2813838055258774e-05,1.2804379165131418e-06,2.340106230660497e-08,0.11997778939591335,0.14961054071080693,0.1036476083351694,0.05440420627553678,0.026288758523854882,0.008972262398102435,0.001651435241074022,0.0001468876928116452,6.065038348405613e-06,1.1444546916789316e-07,0.49129608218480364,0.5856735181836868,0.3576510942819669,0.15242589867976705,0.06625219403344343,0.022552543388046704,0.0042039377879878196,0.00038260873114876864,1.6523045686541323e-05,3.368298713500206e-07,2.1410557388737885,2.498813422249465,1.4066721073048103,0.4535560829030361,0.1311256174069777,0.037889872832217356,0.007108672189119575,0.000698021155237615,3.4110310936659074e-05,8.165872187222637e-07,5.6677681498254335,6.533005236247198,3.53701729544555,0.982973938494761,0.20015665462946494,0.04698649667243693,0.009175601427153398,0.0010162456852965734,5.695530605852252e-05,1.548296132891797e-06,7.561702017668538,8.666621037837187,4.623797039282444,1.2154011153784976,0.20590612958004345,0.04052748221066912,0.00811521815745894,0.0009781038705903343,5.917591496939959e-05,1.700377665344071e-06
0010038.png,0.07725740712872226,0.08771256139837368,0.046617947853249665,0.01157952108722596,0.0013397788349506033,7.189480303887472e-05,1.7809413060486033e-06,2.027365041437044e-08,1.0563280073018181e-10,2.510711775551179e-13,0.08107767813147487,0.09204994192674683,0.04892330990076479,0.012152203807199918,0.0014060509425096476,7.545235409519625e-05,1.8691372539039732e-06,2.127952573731791e-08,1.1090493362157797e-10,2.645594854813728e-13,0.07052411903596459,0.08007470958745404,0.042564889214814584,0.01057580670283129,0.0012243664154511738,6.578543595753417e-05,1.6343655454752643e-06,1.874784710804978e-08,1.0222672541257733e-10,5.526279658008944e-13,0.10028216278946374,0.11403326595143144,0.06078561250742948,0.01518721443418756,0.0017789534801816596,9.808229804381424e-05,2.588010326150884e-06,3.61238917979545e-08,7.129737922609092e-10,5.2283992358887996e-11,0.13793433110930856,0.15898788183243612,0.08695507074901654,0.022860415281264222,0.002965772516661013,0.00019962042647361417,7.834018600413695e-06,3.3384019954222e-07,3.7565564923850935e-08,3.986752261180326e-09,0.21125397791460496,0.2559162841609858,0.15308299250413174,0.04709106601676815,0.007851220148726362,0.0007549508169698154,5.446061919950805e-05,7.01537032997868e-06,1.2512834997959344e-06,1.4277368941517462e-07,0.5167734054709261,0.6461857247887463,0.40794990566301464,0.13672638609756804,0.025838515317326487,0.003107567773214759,0.00041038076733950147,9.710835542860464e-05,2.0043481140515885e-05,2.3826259755954643e-06,1.4976780770262854,1.838232551980044,1.1274136442490998,0.3655290576708574,0.06932018774298138,0.010101728611534338,0.002211271627468069,0.000683684722387504,0.00015144981368607087,1.8572103234541437e-05,3.3358921536154558,4.006290663158425,2.368730214340686,0.7304691762204037,0.13567187287199794,0.022976974636660576,0.006650689629524129,0.002319125562627949,0.0005390435885183957,6.782251688626858e-05,4.211088249093791,5.003815056508314,2.907413677530995,0.8765706794018553,0.162698730634449,0.03026411668845009,0.010008985136169107,0.0037447395912934586,0.0009044528288270622,0.00011630088974076158
0030017.png,0.30133028481697344,0.28133326547843857,0.07467029447993531,0.005596902026078569,0.00011680831743354409,6.674370446210712e-07,1.0252787293361972e-09,4.154375021017294e-13,3.073254213776962e-17,0.0,0.5271233491784975,0.5085090780199347,0.140713325659384,0.011084260133066732,0.00024416636610683645,1.4706924529073636e-06,2.3658944424071137e-09,9.943753622391639e-13,7.957630603955585e-17,6.208704555065446e-25,0.4405855142254037,0.41893230823268274,0.1138546503950037,0.008782880589118835,0.00018924898052339405,1.1163697551065156e-06,1.7644672546566494e-09,7.326903115247456e-13,6.022338803601128e-17,3.141820139718381e-21,0.3223753104804277,0.28722569964656924,0.07140406372324892,0.004900685679240019,9.150717055874487e-05,4.6192300620747103e-07,7.202909819309602e-10,1.3089741204815873e-12,3.3989486217874105e-15,8.749567949849618e-18,0.24499761120763233,0.21327319848301415,0.051179057411731614,0.0033357575423044253,6.134787295189907e-05,8.471176233446997e-07,2.37247295210692e-08,2.616510407872226e-10,1.6293682444935679e-12,1.3197188505923023e-14,0.13291930262569968,0.11559365249147134,0.027899558402293276,0.0022266039980136706,0.0002625132540749606,3.4327734868534594e-05,1.404686236906086e-06,2.3706907035849126e-08,5.038796339848956e-10,6.038596578376444e-12,0.04642893977269134,0.04263928643312099,0.014307345899783,0.007404025530916886,0.00356052960987092,0.0005342692833737262,2.778453907135819e-05,1.3960866815295842e-06,5.683871784967286e-08,7.247537777521761e-10,0.3650238476153533,0.33924412298627427,0.10483393115633904,0.034797856606887445,0.015147201385561424,0.002617521901936086,0.00031473357552467987,3.813632941305475e-05,1.7711340214648965e-06,2.27617181489175e-08,2.479221516699119,2.2365804794288637,0.5956683290017748,0.07799242335893428,0.021028766342070064,0.00646065310643805,0.0020360740508848815,0.00031419918369588915,1.4855874849027247e-05,1.9106523558968976e-07,5.117659122663584,4.564336404128307,1.1701809719869813,0.103406766708499,0.0152572537575197,0.010081645747533091,0.0044963151517048335,0.0007195238357992266,3.4075620062065964e-05,4.3818136692957504e-07
0100111.png,0.07538555889235209,0.08630354947834573,0.04717568234743423,0.012295164496988741,0.0015236550825825214,8.96038372102894e-05,2.53419194655082e-06,3.95898630275506e-08,6.187382649769212e-10,1.1848649722562997e-11,0.07943913457757844,0.09108983687450842,0.04991059463429701,0.013065176235711705,0.0016437837773634854,0.00010643223601034862,5.328991179490451e-06,3.5203339090603406e-07,1.813446215846164e-08,4.782523249910404e-10,0.06528248756070582,0.07643998492399652,0.04322769372200827,0.012076537447690387,0.0019390947426094092,0.00030838375339441724,5.5875941974029895e-05,6.35671563394496e-06,3.572058491412664e-07,9.514213069053296e-09,0.08291540900542825,0.10427196992013599,0.06551329158458515,0.022901376503742625,0.006719822396488351,0.0022096762678071582,0.00050718060964995,5.968649934216899e-05,3.366514650722015e-06,8.971284271825416e-08,0.12811419080802317,0.17264998867402526,0.1210577333330633,0.0541047847062838,0.023772326511396262,0.00957233202865728,0.002274324544131731,0.00026838596310975455,1.5143693803301888e-05,4.048816549730029e-07,0.2358235066744476,0.3112203504779178,0.2204100403861126,0.10709045188015644,0.05199602300011254,0.021292450880556556,0.005013635308033555,0.000589836136566417,3.3691611854226776e-05,9.449118910045149e-07,0.6989182742435603,0.8567682021382618,0.5455656579390322,0.2170160235722035,0.07910445316200101,0.027254302175355027,0.006092121706122851,0.0007401575205093174,4.9311559992116754e-05,1.9777573267937333e-06,2.487295703306634,2.9594949199717857,1.7573133171666715,0.5697963717754083,0.1330085947823619,0.03157431650439167,0.006751717954570601,0.001046933001421432,0.00011052233803038202,7.201643979642636e-06,6.023864778062718,7.104582053253891,4.122078669758778,1.2429673310269909,0.237436563985904,0.045289485173959546,0.010385695584578743,0.0020818668692264646,0.0002749056386547207,2.0187526591471466e-05,7.8177086433893095,9.180012209615317,5.276225268215238,1.5516886568978998,0.27779325968354224,0.04986835647440387,0.012250241063765033,0.0027130960004703793,0.0003795770847348677,2.8626927953180666e-05
